,Mode,GeneA,GeneB,Score
761,max,823812,39824,
762,max,844757,33404,
763,max,844754,42199,
764,max,823811,42194,
765,max,823817,42197,
766,max,844750,42196,
767,max,819959,42192,
768,max,821674,53541,
769,max,821675,53546,
770,max,824280,53547,
771,max,824281,42995,
772,max,821670,42994,
773,max,3770304,42996,
774,max,821673,42993,
775,max,829463,42999,
776,max,829462,42998,
777,max,820107,33399,
778,max,820102,37439,
779,max,816486,33397,
780,max,831202,37341,
781,max,818011,37434,
782,max,837344,37435,
783,max,840435,37344,
784,max,828868,33392,
785,max,825119,33391,
786,max,830804,37431,
787,max,830807,41310,
788,max,844324,41311,
789,max,830557,41316,
790,max,830800,41317,
791,max,844320,59176,
792,max,840123,41318,
793,max,830558,41319,
794,max,834078,40049,
795,max,825414,40048,
796,max,825415,40045,
797,max,834073,40047,
798,max,834077,40046,
799,max,826468,40040,
800,max,826469,40043,
801,max,819277,40042,
802,max,819273,42703,
803,max,819272,33313,
804,max,832890,40268,
805,max,829882,40599,
806,max,829880,40598,
807,max,818905,40593,
808,max,818903,40260,
809,max,818908,40263,
810,max,831607,40590,
811,max,816944,40265,
812,max,831609,40596,
813,max,816940,40595,
814,max,816943,40594,
815,max,843808,33973,
816,max,835657,33971,
817,max,842178,33977,
818,max,842174,33976,
819,max,842177,33974,
820,max,835658,33979,
821,max,831547,45961,
822,max,831546,45960,
823,max,831545,38017,
824,max,831542,38016,
825,max,835382,38013,
826,max,835386,38012,
827,max,839716,53433,
828,max,839717,31539,
829,max,839714,31538,
830,max,822505,31029,
831,max,839719,37235,
832,max,822503,31023,
833,max,817606,31022,
834,max,833768,31533,
835,max,834381,31532,
836,max,834387,31535,
837,max,833763,31536,
838,max,834389,38352,
839,max,835032,326256,
840,max,838007,326254,
841,max,835035,326255,
842,max,838002,326251,
843,max,817351,326258,
844,max,818654,326259,
845,max,816413,35200,
846,max,818650,47065,
847,max,827904,59227,
848,max,827905,318794,
849,max,832245,35074,
850,max,827908,35076,
851,max,817609,35077,
852,max,832246,35070,
853,max,832386,35072,
854,max,832387,44100,
855,max,829678,35078,
856,max,829679,31630,
857,max,829676,34704,
858,max,834925,34706,
859,max,834922,34701,
860,max,834920,34700,
861,max,821083,34709,
862,max,821082,34708,
863,max,821081,50157,
864,max,821084,35252,
865,max,818577,35253,
866,max,837719,35254,
867,max,837869,35256,
868,max,837867,35257,
869,max,837863,35258,
870,max,837860,39053,
871,max,821881,39051,
872,max,821880,39056,
873,max,818571,39057,
874,max,821885,39055,
875,max,832569,32701,
876,max,816363,32700,
877,max,821569,32707,
878,max,824349,32705,
879,max,824347,318133,
880,max,824345,36241,
881,max,824341,43769,
882,max,824340,43768,
883,max,817458,43819,
884,max,817451,43765,
885,max,828106,43764,
886,max,817456,43767,
887,max,821612,43766,
888,max,836408,43812,
889,max,820747,43811,
890,max,840339,43762,
891,max,840331,4379844,
892,max,840333,46080,
893,max,831836,46085,
894,max,820960,49505,
895,max,831832,3346192,
896,max,831830,45525,
897,max,827247,43101,
898,max,819674,43103,
899,max,815152,43102,
900,max,841427,43105,
901,max,841425,43104,
902,max,820212,38831,
903,max,841420,38830,
904,max,820827,38838,
905,max,820825,36754,
906,max,2745885,31695,
907,max,833570,36750,
908,max,3769707,36753,
909,max,819923,36288,
910,max,817945,36289,
911,max,819424,36282,
912,max,839920,36280,
913,max,844179,36281,
914,max,844173,36285,
915,max,844177,45285,
916,max,844174,36130,
917,max,843346,36131,
918,max,839929,36133,
919,max,829590,36134,
920,max,834719,36135,
921,max,834718,36136,
922,max,834712,36138,
923,max,830008,36139,
924,max,830001,41055,
925,max,830000,41054,
