,Mode,GeneA,GeneB,Score
1032,max,172233,17196,
1033,max,187441,81703,
1034,max,178357,109889,
1035,max,176435,17192,
1036,max,187449,17191,
1037,max,175519,17190,
1038,max,172238,17776,
1039,max,182393,57330,
1040,max,176848,107476,
1041,max,172264,14783,
1042,max,176439,105504,
1043,max,176083,26875,
1044,max,176084,230737,
1045,max,179739,17172,
1046,max,176087,20662,
1047,max,176736,20661,
1048,max,176089,17179,
1049,max,176734,116871,
1050,max,179073,215008,
1051,max,176733,212706,
1052,max,176957,15162,
1053,max,176954,16918,
1054,max,176955,332221,
1055,max,176952,16917,
1056,max,174800,80905,
1057,max,179256,16911,
1058,max,179709,329581,
1059,max,178381,21399,
1060,max,172561,14852,
1061,max,175284,240263,
1062,max,179703,20911,
1063,max,178386,20910,
1064,max,191813,58226,
1065,max,174778,16476,
1066,max,174779,26940,
1067,max,178259,26941,
1068,max,175355,26942,
1069,max,175604,14674,
1070,max,174770,14191,
1071,max,174771,11820,
1072,max,179388,18551,
1073,max,179389,75786,
1074,max,178257,246746,
1075,max,178107,226049,
1076,max,179672,100039875,
1077,max,179673,226041,
1078,max,179670,18952,
1079,max,179671,18951,
1080,max,179676,21408,
1081,max,175196,21405,
1082,max,175195,21406,
1083,max,179678,16470,
1084,max,179679,21402,
1085,max,173065,11911,
1086,max,178074,11910,
1087,max,178814,54667,
1088,max,183280,246694,
1089,max,173231,18424,
1090,max,180957,108888,
1091,max,180955,269224,
1092,max,174487,20222,
1093,max,174484,442829,
1094,max,179817,20204,
1095,max,187679,14266,
1096,max,174173,237082,
1097,max,174176,12934,
1098,max,174174,100043084,
1099,max,246008,18772,
1100,max,182888,108058,
1101,max,179498,18771,
1102,max,175778,68177,
1103,max,175993,53416,
1104,max,175776,14218,
1105,max,175991,53414,
1106,max,179495,80838,
1107,max,179492,71986,
1108,max,179493,67469,
1109,max,175770,14211,
1110,max,184390,98878,
1111,max,171678,20042,
1112,max,171679,71617,
1113,max,178050,67177,
1114,max,178724,218503,
1115,max,173340,14181,
1116,max,172597,50772,
1117,max,175975,14183,
1118,max,175977,100041985,
1119,max,175976,246103,
1120,max,180485,14184,
1121,max,175970,14186,
1122,max,175973,27419,
1123,max,189840,226442,
1124,max,177855,18393,
1125,max,190961,18119,
1126,max,173105,18171,
1127,max,266830,14827,
1128,max,174398,242687,
1129,max,174399,15929,
1130,max,180718,72088,
1131,max,174395,68815,
1132,max,174392,68816,
1133,max,174393,53895,
1134,max,178033,229615,
1135,max,174551,58184,
1136,max,186478,24012,
1137,max,174554,223697,
1138,max,174555,234699,
1139,max,174557,15101,
1140,max,174006,70239,
1141,max,174000,66310,
1142,max,172501,66313,
1143,max,174955,17984,
1144,max,182629,66317,
1145,max,172502,407831,
1146,max,172505,11443,
1147,max,174951,18510,
1148,max,188722,14814,
1149,max,174953,18080,
1150,max,182623,71766,
1151,max,180133,229504,
1152,max,174958,14813,
1153,max,174959,67772,
1154,max,190486,67773,
1155,max,181848,18088,
1156,max,177610,18089,
1157,max,177929,68259,
1158,max,173293,76233,
1159,max,177923,229277,
1160,max,173296,67952,
1161,max,177926,19192,
1162,max,177458,12590,
1163,max,183755,14811,
1164,max,189703,12592,
1165,max,183022,66131,
1166,max,189707,13866,
1167,max,177454,18515,
1168,max,177455,13860,
1169,max,180224,12848,
1170,max,180221,217124,
1171,max,180228,22223,
1172,max,173124,12842,
1173,max,173125,16688,
1174,max,174822,22066,
1175,max,174823,54392,
1176,max,188034,330323,
1177,max,174825,16418,
1178,max,174826,319594,
1179,max,172435,14527,
1180,max,172434,76856,
1181,max,189522,231580,
1182,max,172431,14528,
1183,max,172433,107045,
1184,max,3565590,240641,
1185,max,177636,68566,
1186,max,177637,28080,
1187,max,181289,234214,
1188,max,177632,66226,
1189,max,178450,55978,
1190,max,181284,28088,
1191,max,181280,100042427,
1192,max,181990,77125,
1193,max,181994,22627,
1194,max,190741,22629,
1195,max,181121,22628,
1196,max,181999,214742,
1197,max,174421,226352,
1198,max,181267,217431,
1199,max,181265,52822,
1200,max,181260,319204,
1201,max,181261,232906,
1202,max,172591,50995,
1203,max,174687,14121,
1204,max,177146,12447,
1205,max,181268,12444,
1206,max,182401,12445,
1207,max,175118,12443,
1208,max,171858,69654,
1209,max,178458,27007,
1210,max,171856,93742,
1211,max,175449,213539,
1212,max,173932,103583,
1213,max,189459,328971,
1214,max,171853,245000,
1215,max,172728,19899,
1216,max,173632,224116,
1217,max,173637,56722,
1218,max,192056,19339,
1219,max,185757,19164,
1220,max,172726,74053,
1221,max,177701,433326,
1222,max,181669,320678,
1223,max,177704,19165,
1224,max,188432,107823,
1225,max,177706,18104,
1226,max,175112,19334,
1227,max,181190,22283,
1228,max,181191,13644,
1229,max,181661,13642,
1230,max,181666,13641,
1231,max,181195,22284,
1232,max,181664,22289,
1233,max,176649,22288,
1234,max,175441,628060,
1235,max,173754,78920,
1236,max,186872,13649,
1237,max,185634,13885,
1238,max,173750,23808,
1239,max,187515,23802,
