,Mode,GeneA,GeneB,Score
1049,max,833747,176734,
1050,max,833746,179073,
1051,max,829201,176733,
1052,max,829205,176957,
1053,max,839732,176954,
1054,max,839733,176955,
1055,max,838028,176952,
1056,max,838024,174800,
1057,max,831293,179256,
1058,max,831290,179709,
1059,max,816434,178381,
1060,max,831295,172561,
1061,max,831294,175284,
1062,max,819153,179703,
1063,max,818583,178386,
1064,max,818580,191813,
1065,max,818581,174778,
1066,max,818588,174779,
1067,max,818589,178259,
1068,max,839195,175355,
1069,max,839197,175604,
1070,max,825036,174770,
1071,max,834902,174771,
1072,max,825032,179388,
1073,max,828553,179389,
1074,max,834906,178257,
1075,max,834907,178107,
1076,max,821279,179672,
1077,max,828558,179673,
1078,max,825039,179670,
1079,max,837848,179671,
1080,max,837840,179676,
1081,max,837843,175196,
1082,max,837846,175195,
1083,max,839999,179678,
1084,max,821865,179679,
1085,max,839991,173065,
1086,max,832500,178074,
1087,max,821860,178814,
1088,max,821862,183280,
1089,max,819987,173231,
1090,max,819986,180957,
1091,max,824637,180955,
1092,max,824636,174487,
1093,max,824632,174484,
1094,max,842207,179817,
1095,max,824329,187679,
1096,max,828126,174173,
1097,max,817470,174176,
1098,max,828120,174174,
1099,max,824323,246008,
1100,max,824326,182888,
1101,max,828241,179498,
1102,max,818436,175778,
1103,max,841198,175993,
1104,max,841627,175776,
1105,max,841623,175991,
1106,max,835997,179495,
1107,max,835990,179492,
1108,max,835991,179493,
1109,max,835993,175770,
1110,max,836463,184390,
1111,max,836465,171678,
1112,max,836466,171679,
1113,max,837591,178050,
1114,max,837594,178724,
1115,max,841996,173340,
1116,max,841993,172597,
1117,max,831856,175975,
1118,max,841999,175977,
1119,max,827677,175976,
1120,max,820806,180485,
1121,max,841440,175970,
1122,max,841442,175973,
1123,max,820809,189840,
1124,max,841447,177855,
1125,max,841446,190961,
1126,max,826671,173105,
1127,max,826676,266830,
1128,max,814978,174398,
1129,max,837335,174399,
1130,max,830452,180718,
1131,max,830450,174395,
1132,max,830451,174392,
1133,max,837339,174393,
1134,max,843106,178033,
1135,max,823571,174551,
1136,max,844158,186478,
1137,max,834730,174554,
1138,max,834738,174555,
1139,max,834229,174557,
1140,max,830025,174006,
1141,max,830024,174000,
1142,max,825207,172501,
1143,max,825201,174955,
1144,max,834224,182629,
1145,max,834227,172502,
1146,max,819407,172505,
1147,max,819400,174951,
1148,max,819401,188722,
1149,max,819403,174953,
1150,max,819408,182623,
1151,max,819409,180133,
1152,max,828492,174958,
1153,max,817114,174959,
1154,max,817111,190486,
1155,max,828498,181848,
1156,max,828942,177610,
1157,max,828945,177929,
1158,max,838906,173293,
1159,max,817806,177923,
1160,max,838904,173296,
1161,max,835174,177926,
1162,max,838907,177458,
1163,max,842414,183755,
1164,max,842411,189703,
1165,max,832771,183022,
1166,max,832770,189707,
1167,max,832773,177454,
1168,max,832772,177455,
1169,max,839506,180224,
1170,max,839505,180221,
1171,max,833828,180228,
1172,max,833829,173124,
1173,max,836675,173125,
1174,max,836671,174822,
1175,max,833821,174823,
1176,max,825026,188034,
1177,max,816609,174825,
1178,max,818448,174826,
1179,max,818447,172435,
1180,max,831087,172434,
1181,max,828542,189522,
1182,max,816603,172431,
1183,max,821455,172433,
1184,max,821456,3565590,
1185,max,821325,177636,
1186,max,824131,177637,
1187,max,821320,181289,
1188,max,821453,177632,
1189,max,820499,178450,
1190,max,820325,181284,
1191,max,820327,181280,
1192,max,820326,181990,
1193,max,827441,181994,
1194,max,827116,190741,
1195,max,827442,181121,
1196,max,832195,181999,
1197,max,839503,174421,
1198,max,832196,181267,
1199,max,825473,181265,
1200,max,834094,181260,
1201,max,838467,181261,
1202,max,820140,172591,
1203,max,820142,174687,
1204,max,820144,177146,
1205,max,820146,181268,
1206,max,837104,182401,
1207,max,838462,175118,
1208,max,824790,171858,
1209,max,824793,178458,
1210,max,824796,171856,
1211,max,824799,175449,
1212,max,841298,173932,
1213,max,830592,189459,
1214,max,840472,171853,
1215,max,840471,172728,
1216,max,840476,173632,
1217,max,830598,173637,
1218,max,823369,192056,
1219,max,826799,185757,
1220,max,830841,172726,
1221,max,830840,177701,
1222,max,830843,181669,
1223,max,826796,177704,
1224,max,830846,188432,
1225,max,836856,177706,
1226,max,824862,175112,
1227,max,835546,181190,
1228,max,828378,181191,
1229,max,828371,181661,
1230,max,828377,181666,
1231,max,826427,181195,
1232,max,836673,181664,
1233,max,841870,176649,
1234,max,841872,175441,
1235,max,841873,173754,
1236,max,841878,186872,
1237,max,819232,185634,
1238,max,819230,173750,
1239,max,819236,187515,
1240,max,819235,173758,
1241,max,819234,172655,
