,Mode,GeneA,GeneB,Score
896,max,831830,855650,
897,max,827247,855653,
898,max,819674,855652,
899,max,815152,855655,
900,max,841427,855654,
901,max,841425,855656,
902,max,820212,853763,
903,max,841420,853762,
904,max,820827,853761,
905,max,820825,853760,
906,max,2745885,853767,
907,max,833570,853766,
908,max,3769707,853765,
909,max,819923,853769,
910,max,817945,853768,
911,max,819424,855901,
912,max,839920,856307,
913,max,844179,856304,
914,max,844173,855902,
915,max,844177,856302,
916,max,844174,856303,
917,max,843346,855907,
918,max,839929,855906,
919,max,829590,855909,
920,max,834719,855908,
921,max,834718,856309,
922,max,834712,851628,
923,max,830008,856909,
924,max,830001,856904,
925,max,830000,851625,
926,max,839529,851626,
927,max,817130,851627,
928,max,817134,851620,
929,max,839521,851621,
930,max,839523,856903,
931,max,817139,854230,
932,max,839527,854231,
933,max,828927,854232,
934,max,825194,854233,
935,max,825196,854234,
936,max,825191,854235,
937,max,825190,1466497,
938,max,817897,854237,
939,max,842697,851488,
940,max,842696,851959,
941,max,817860,851480,
942,max,817684,851481,
943,max,819840,851950,
944,max,817683,851483,
945,max,842344,851956,
946,max,832613,851957,
947,max,838927,851954,
948,max,832717,851487,
949,max,832713,850685,
950,max,832710,850684,
951,max,832718,850687,
952,max,836653,850686,
953,max,836651,850683,
954,max,836656,850682,
955,max,836873,850689,
956,max,836871,850688,
957,max,836658,850445,
958,max,836878,850539,
959,max,844150,855018,
960,max,832618,850537,
961,max,816624,850536,
962,max,818467,855015,
963,max,816626,855014,
964,max,816621,855013,
965,max,816623,850532,
966,max,816622,855011,
967,max,816546,850530,
968,max,821473,853888,
969,max,821470,853889,
970,max,821471,853882,
971,max,824114,853880,
972,max,824115,853881,
973,max,827135,853886,
974,max,841720,853887,
975,max,835839,853884,
976,max,835835,853885,
977,max,829443,855332,
978,max,844771,855333,
979,max,829441,855330,
980,max,829440,855331,
981,max,844775,855336,
982,max,823834,855337,
983,max,823831,855335,
984,max,821697,855338,
985,max,821694,855339,
986,max,818163,9164982,
987,max,820128,9164983,
988,max,820126,9164980,
989,max,820122,9164981,
990,max,820120,9164986,
991,max,818070,9164987,
992,max,818077,9164984,
993,max,840102,9164985,
994,max,840452,855488,
995,max,840107,855489,
996,max,840454,855484,
997,max,840105,855485,
998,max,844340,855487,
999,max,837299,855480,
1000,max,844344,855481,
1001,max,844347,855482,
1002,max,830827,855483,
1003,max,844348,852593,
1004,max,830825,852592,
1005,max,830824,852591,
1006,max,837291,852590,
1007,max,826263,852596,
1008,max,824803,852594,
1009,max,824804,852599,
1010,max,824807,852598,
1011,max,824808,856683,
1012,max,828311,856682,
1013,max,828313,856681,
1014,max,828314,856680,
1015,max,828316,856687,
1016,max,828318,856686,
1017,max,828319,856689,
1018,max,829094,856688,
1019,max,826409,854825,
1020,max,831147,854824,
1021,max,826407,854827,
1022,max,826404,854826,
1023,max,826405,854821,
1024,max,819211,854820,
1025,max,841857,854822,
1026,max,841854,854829,
1027,max,831993,854828,
1028,max,841852,852379,
1029,max,841853,852378,
1030,max,831998,2827705,
1031,max,831999,2827704,
1032,max,829944,852375,
1033,max,822557,852374,
1034,max,815962,852373,
1035,max,829941,852372,
1036,max,815211,852371,
1037,max,831668,852370,
1038,max,831660,850946,
1039,max,829564,850947,
1040,max,831666,850944,
1041,max,834017,850945,
1042,max,834014,850942,
1043,max,829949,850943,
1044,max,831521,850940,
1045,max,831522,850941,
1046,max,831524,850949,
1047,max,833743,854293,
1048,max,829208,850876,
1049,max,833747,850653,
1050,max,833746,850874,
1051,max,829201,851545,
1052,max,829205,851544,
1053,max,839732,851547,
1054,max,839733,850875,
1055,max,838028,851541,
1056,max,838024,851016,
1057,max,831293,851543,
1058,max,831290,851542,
1059,max,816434,850872,
1060,max,831295,851019,
1061,max,831294,851018,
1062,max,819153,851549,
1063,max,818583,851548,
1064,max,818580,850657,
1065,max,818581,850870,
1066,max,818588,850655,
1067,max,818589,853331,
1068,max,839195,851875,
1069,max,839197,851702,
1070,max,825036,851877,
1071,max,834902,851876,
1072,max,825032,851870,
1073,max,828553,851873,
1074,max,834906,851346,
1075,max,834907,851345,
1076,max,821279,852160,
1077,max,828558,852161,
1078,max,825039,852167,
1079,max,837848,852168,
1080,max,837840,852169,
1081,max,837843,853561,
1082,max,837846,853560,
1083,max,839999,853563,
1084,max,821865,853562,
1085,max,839991,853565,
1086,max,832500,853567,
1087,max,821860,853566,
1088,max,821862,853569,
1089,max,819987,853568,
1090,max,819986,855673,
1091,max,824637,855672,
1092,max,824636,855671,
1093,max,824632,855670,
1094,max,842207,855677,
1095,max,824329,855676,
1096,max,828126,855675,
1097,max,817470,855674,
1098,max,828120,855679,
1099,max,824323,855678,
1100,max,824326,853789,
1101,max,828241,853788,
1102,max,818436,853785,
1103,max,841198,853784,
1104,max,841627,853787,
1105,max,841623,853781,
1106,max,835997,853780,
1107,max,835990,853783,
1108,max,835991,853782,
1109,max,835993,852786,
1110,max,836463,852787,
1111,max,836465,852785,
1112,max,836466,852782,
1113,max,837591,852783,
1114,max,837594,852780,
1115,max,841996,851266,
1116,max,841993,852788,
1117,max,831856,852789,
1118,max,841999,856096,
1119,max,827677,856097,
1120,max,820806,856094,
1121,max,841440,856095,
1122,max,841442,856092,
1123,max,820809,856093,
1124,max,841447,856090,
1125,max,841446,856091,
1126,max,826671,856098,
1127,max,826676,856099,
1128,max,814978,851267,
1129,max,837335,854780,
1130,max,830452,854781,
1131,max,830450,854783,
1132,max,830451,854785,
1133,max,837339,854786,
1134,max,843106,854039,
1135,max,823571,854036,
1136,max,844158,854037,
1137,max,834730,854034,
1138,max,834738,854032,
1139,max,834229,854033,
1140,max,830025,854030,
1141,max,830024,856320,
1142,max,825207,856321,
1143,max,825201,855929,
1144,max,834224,856323,
1145,max,834227,856324,
1146,max,819407,856326,
1147,max,819400,856327,
1148,max,819401,855923,
1149,max,819403,856329,
1150,max,819408,855920,
1151,max,819409,855927,
1152,max,828492,855926,
1153,max,817114,855925,
1154,max,817111,854258,
1155,max,828498,854259,
1156,max,828942,854252,
1157,max,828945,854253,
1158,max,838906,854251,
1159,max,817806,854256,
1160,max,838904,854257,
1161,max,835174,854255,
1162,max,838907,850559,
1163,max,842414,850558,
1164,max,842411,855071,
1165,max,832771,850550,
1166,max,832770,855073,
1167,max,832773,850552,
1168,max,832772,850555,
1169,max,839506,850554,
1170,max,839505,855077,
1171,max,833828,855076,
1172,max,833829,851974,
1173,max,836675,851975,
1174,max,836671,851977,
1175,max,833821,851970,
1176,max,825026,851971,
1177,max,816609,851972,
1178,max,818448,851973,
1179,max,818447,851978,
1180,max,831087,851979,
1181,max,828542,855318,
1182,max,816603,855319,
1183,max,821455,855314,
1184,max,821456,855315,
1185,max,821325,855316,
1186,max,824131,851731,
1187,max,821320,855310,
1188,max,821453,855311,
1189,max,820499,855312,
1190,max,820325,855313,
1191,max,820327,851206,
1192,max,820326,851207,
1193,max,827441,856524,
1194,max,827116,851205,
1195,max,827442,851202,
1196,max,832195,856523,
1197,max,839503,856520,
1198,max,832196,856521,
1199,max,825473,856528,
1200,max,834094,856529,
1201,max,838467,852579,
1202,max,820140,852578,
1203,max,820142,852575,
1204,max,820144,852574,
1205,max,820146,852577,
1206,max,837104,852576,
1207,max,838462,852571,
1208,max,824790,852573,
1209,max,824793,852572,
1210,max,824796,856669,
1211,max,824799,856668,
1212,max,841298,856665,
1213,max,830592,856664,
1214,max,840472,856667,
1215,max,840471,856660,
1216,max,840476,856663,
1217,max,830598,856662,
1218,max,823369,854809,
1219,max,826799,854808,
1220,max,830841,854807,
1221,max,830840,854806,
1222,max,830843,854805,
1223,max,826796,854804,
1224,max,830846,854802,
1225,max,836856,854801,
1226,max,824862,854800,
1227,max,835546,856554,
1228,max,828378,852319,
1229,max,828371,852318,
1230,max,828377,852311,
1231,max,826427,852310,
1232,max,836673,852313,
1233,max,841870,852312,
1234,max,841872,852314,
1235,max,841873,852317,
1236,max,841878,852316,
1237,max,819232,855836,
1238,max,819230,850478,
